sec,pd_true,pf_true,pd_hat_rule,pf_hat_rule,pd_var_rule,pf_var_rule,pd_ci_low_rule,pd_ci_high_rule,pf_ci_low_rule,pf_ci_high_rule,pd_hat_global,pf_hat_global,pd_var_global,pf_var_global,pd_ci_low_global,pd_ci_high_global,pf_ci_low_global,pf_ci_high_global,pd_hat_full,pf_hat_full,pd_var_full,pf_var_full,pd_ci_low_full,pd_ci_high_full,pf_ci_low_full,pf_ci_high_full
305,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9115387271164112,0.017722168161805035,0.0011916631933508012,0.0002572624569081246,0.8438785961412465,0.9791988580915758,0.0,0.04915939854964696,0.8555836821592069,0.06057645636186569,0.0023845674048731114,0.00047451402518449077,0.7598728983228985,0.9512944659955153,0.017881104399986518,0.10327180832374486
306,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9113431737389718,0.0076572508122217985,0.0011940412820445857,0.00011229483727419498,0.8436155649733991,0.9790707825045445,0.0,0.028427225460076987,0.8551561511463238,0.06330874454847626,0.002387347174850144,0.000492063856000163,0.7593895969277225,0.9509227053649252,0.019831020261087143,0.10678646883586539
307,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9176987574431186,0.005624772588547133,0.0011161736162139137,8.265716042178723e-05,0.8522167556101922,0.983180759276045,0.0,0.023444305339894396,0.8571236542302512,0.061269824288905296,0.0023744859333375548,0.00047633599132640073,0.7616154076674043,0.952631900793098,0.018492583327390483,0.10404706525042011
308,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9282450000778486,0.0006381490985990762,0.0009843283730294132,9.424756615670456e-06,0.8667519445526123,0.9897380556030849,0.0,0.006655303327531522,0.8626931438939134,0.058765136785955824,0.002283122785033684,0.00045682550426874894,0.7690403570107384,0.9563459307770884,0.016873122544589655,0.10065715102732199
309,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9254655758107918,0.03234199539955183,0.0010193947359604639,0.00046250232610532867,0.8628867709511133,0.9880443806704703,0.0,0.07449349520639417,0.8628126879664941,0.06626646773255701,0.002282319763111957,0.0005147651828795616,0.7691763723513927,0.9564490035815956,0.02179713080754627,0.11073580465756774
310,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9400397792590237,0.032522988609064295,0.0008329801872364986,0.00046500360326599523,0.8834714428216869,0.9966081156963605,0.0,0.07478831532383898,0.8657706484016743,0.06701040074402795,0.0022622436242603653,0.0005203199804436095,0.7725470724835697,0.9589942243197789,0.022301774765675957,0.11171902672237993
311,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9541410896902897,0.013212875303118403,0.000646638482584972,0.0001926841659508767,0.904300078517778,1.0,0.0,0.04041977685248429,0.8699848442946093,0.06258701069621318,0.0022329558481700537,0.00048685628210434924,0.7773666863215095,0.9626030022677091,0.019339963475251756,0.10583405791717461
312,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9596640826749823,0.009570961915658696,0.0005720531689443415,0.00014008904340395635,0.9127855219695107,1.0,0.0,0.032769368523454814,0.8723253479026873,0.059854389290387576,0.0022163419645789017,0.00046586610746855934,0.780052387122585,0.9645983086827897,0.017549883165729675,0.10215889541504547
313,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9450388051146207,0.017590209662773613,0.0007675930336278445,0.00025538119487871847,0.8907360851276372,0.9993415251016041,0.0,0.04891228491723408,0.8698581148722342,0.06219249374624411,0.0022338483371139224,0.0004839090489586735,0.7772214494969258,0.9624947802475425,0.01907654539207196,0.10530844210041626
314,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9203072011258159,0.027707204306857847,0.001083869803179058,0.00039812091334516135,0.8557797322781021,0.9848346699735296,0.0,0.06681502067017289,0.8652418694488084,0.06476339969156232,0.0022658616564766227,0.0005033352523806183,0.7719437765448236,0.9585399623527933,0.020790536405833664,0.10873626297729097
315,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9433479073263982,0.014399358961144037,0.0007897926069355191,0.00020973424762540152,0.8882655391964467,0.9984302754563497,0.0,0.04278447981129619,0.8691959004805024,0.05995560037696954,0.002238500119284824,0.00046685255801627644,0.7764628316310107,0.9619289693299942,0.017606328991556924,0.10230487176238215
316,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9459448232891671,0.014566709180193432,0.0007556632696787248,0.00021213576596827268,0.8920657362813327,0.9998239102970015,0.0,0.04311387643972579,0.8696163662549012,0.06465804150702008,0.002235548826070249,0.0004992624171749835,0.7769444483388924,0.9622882841709101,0.02086344707095507,0.10845263594308509
317,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9231732701131721,0.02033218100043088,0.001048143597956519,0.000294366257382216,0.8597181801210385,0.9866283601053056,0.0,0.05396010710894256,0.8650578624963996,0.06500395515968765,0.0022671177020126996,0.0005020456970320137,0.7717339139941423,0.9583818109986569,0.021087457693266407,0.1089204526261089
318,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9278924781666672,0.023939108431730062,0.0009887885782520432,0.00034531075151562505,0.8662602609242781,0.9895246954090563,0.0,0.060360884651766686,0.865651315870424,0.06665987141367719,0.0022630612339572084,0.0005147456994096023,0.7724108952559179,0.9588917364849301,0.022191376061889888,0.11112836676546448
319,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9581510208863347,0.006025104876584825,0.0005925759910464424,8.850447765237901e-05,0.9104389686646579,1.0,0.0,0.024464161288163463,0.8716737387893275,0.06185028169068711,0.0022209923160301528,0.00047798170040269585,0.7793040246982823,0.9640434528803727,0.018999208188766575,0.10470135519260765
320,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9654808868316468,0.006832913113045716,0.0004925252807057678,0.00010028903071086639,0.9219827820642057,1.0,0.0,0.026461217685241054,0.873963804230214,0.060488041149607194,0.0022045636781225417,0.000467540285390541,0.7819363527503672,0.9659912557100608,0.01810758857585213,0.10286849372336226
321,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9578861598111796,0.03025887689612383,0.0005961615466015396,0.00043364449160259745,0.9100299773743776,1.0,0.0,0.07107417646553209,0.873268610456396,0.0653171552809371,0.002209576051352252,0.0005047478124381652,0.7811365999558387,0.9654006209569533,0.021282632503206715,0.10935167805866747
322,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9469474715942356,0.03885852155762931,0.0007424328714608882,0.0005519488205909058,0.8935421336681055,1.0,0.0,0.08490596002256484,0.8707759860799911,0.06746598370514918,0.0022273677846020063,0.0005208849683280654,0.7782737910718343,0.9632781810881479,0.02273309094904525,0.11219887646125312
323,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9696718014254188,0.026988815231057516,0.0004346068809724448,0.00038808501108593147,0.9288112361583578,1.0,0.0,0.06560056705077834,0.8756245586574674,0.06529105873830818,0.00219250085404851,0.0005046185385222174,0.7838492281981726,0.9673998891167621,0.021262175291337254,0.1093199421852791
324,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9708745213508823,0.033073272701088986,0.00041788943560459445,0.0004726024335063315,0.9308075267565954,1.0,0.0,0.07568253822583047,0.8766543255377297,0.06525439504202599,0.0021849583574392755,0.0005043578185453608,0.7850369907918492,0.9682716602836102,0.021236887210211407,0.10927190287384056
325,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9733071860076146,0.028060770778111546,0.0003839454335993108,0.000403054639233249,0.9349019158261003,1.0,0.0,0.06741016343007569,0.8776349949565158,0.06480231628973916,0.0021777307668333686,0.0005009749759651275,0.7861693155250095,0.969100674388022,0.020932674535245277,0.10867195804423305
326,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9250419453724948,0.003183587477742369,0.0010247193794182027,4.6898309091338906e-05,0.8622999182457517,0.987783972499238,0.0,0.01660612614243943,0.8683517485311785,0.057705669958183985,0.0022444011030233243,0.0004467725793614643,0.775496531782875,0.9612069652794819,0.016277158750623057,0.0991341811657449
327,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9183115067553451,0.00831055611884732,0.001108603201715365,0.0001217954301848693,0.8530519476110348,0.9835710658996555,0.0,0.029941305634252326,0.8656807415918448,0.05845293599375596,0.00226285968291222,0.0004527088501974155,0.7724444731236377,0.9589170100600519,0.0167501025298486,0.10015576945766332
328,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9424796558407138,0.02760217246680551,0.0008011589285775888,0.00039665456958499855,0.8870023439012942,0.9979569677801334,0.0,0.06663790218353721,0.8719004058352102,0.06202943120900316,0.002168848910326434,0.00048014722766210184,0.7806214379734403,0.9631793736969801,0.01908139761272857,0.10497746480527775
329,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9301310517998688,0.008183982740054276,0.0009604031272542653,0.00011995574137780459,0.869389923610972,0.9908721799887655,0.0,0.029650747192970187,0.8693585528342231,0.05745943780421265,0.0021865395697568788,0.0004452384861351958,0.777708073232761,0.9610090324356853,0.016102114772650652,0.09881676083577465
330,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9415784245568811,0.03601713757257068,0.0008129334231408314,0.0005131020203002347,0.8856949293338923,0.99746191977987,0.0,0.080414578052686,0.8712536121585404,0.063992338756022,0.0021733782260421565,0.0004948506753371818,0.7798793827874341,0.9626278415296466,0.020391669559605793,0.10759300795243822
331,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9117870651622392,0.04821318955902707,0.001188641570912361,0.0006781578016488533,0.844212769318206,0.9793613610062724,0.0,0.09925445728245097,0.8654629825066741,0.06778317908670525,0.0022130831129627214,0.0005225728359705635,0.7732578845632437,0.9576680804501044,0.022977869059159224,0.11258848911425129
332,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9042148107320465,0.014888374164069972,0.0012799564549486105,0.00021674941594316242,0.8340929117465613,0.9743367097175316,0.0,0.0437443017403454,0.8631026624308441,0.05970458910890951,0.0022288309772578313,0.0004626550138645112,0.7705700893431271,0.9556352355185611,0.0175461320538665,0.10186304616395252
333,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9111098902674294,0.01553109258450501,0.0011968767210488018,0.0002259587844478309,0.8433019142499941,0.9789178662848647,0.0,0.04499366657821417,0.8637583524050073,0.05827797174276744,0.0022244816117514064,0.0004518408606922158,0.7713161079509472,0.9562005968590674,0.016615136380358227,0.09994080710517667
334,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9135696870606572,0.02862070672684259,0.0011668982356337475,0.00041086052029505447,0.8466162983337929,0.9805230757875215,0.0,0.06834930819688531,0.8639746501704941,0.06090689504392454,0.002223042574456493,0.000471728210717247,0.7715623114162343,0.9563869889247539,0.018337057197259254,0.10347673289058983
335,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9017217997482584,0.0032471140675432654,0.0013096491961628626,4.783108844003396e-05,0.8307912114807185,0.9726523880157982,0.0,0.01680247866430843,0.8609625131094804,0.05372226993368798,0.002242891474755621,0.00041686546753212287,0.7681385297354557,0.953786496483505,0.013704394177078867,0.0937401456902971
336,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9215591891051966,0.019317891472763648,0.0010682933509502843,0.00027997109175088955,0.8574970650613389,0.9856213131490543,0.0,0.0521132714228453,0.864441543146194,0.05539932569747338,0.0022199290846193704,0.00042995120106182065,0.772093941274387,0.956789145018001,0.014758206938277167,0.0960404444566696
337,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9185861702540158,0.002191678834319437,0.0011052061784050681,3.23183553429552e-05,0.8534266732105232,0.9837456672975083,0.0,0.013334128918815965,0.8642218619479101,0.05140676965424791,0.0022213952667597798,0.0003989865550684001,0.7718437689995039,0.9565999548963162,0.012256459949843708,0.09055707935865212
338,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.8955215693172948,0.00024865323006789973,0.0013826998256864713,3.6737645562425136e-06,0.8226396123570351,0.9684035262775544,0.0,0.004005398353078142,0.8591039913124503,0.049863274711428984,0.002254933199328634,0.00038695693567938655,0.7660311629545408,0.9521768196703598,0.011307681549010497,0.08841886787384748
339,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9077541605672783,0.007073563956383683,0.0012374858799025768,0.00010379598989170407,0.8388054422598744,0.9767028788746822,0.0,0.027042106085642153,0.860813747736415,0.05096656337080594,0.002243861122203569,0.0003957875714163294,0.7679697016857541,0.9536577937870758,0.011973518678797458,0.08995960806281442
340,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9185035502042453,0.012918742966215247,0.0011062282531986622,0.0001884509711288886,0.8533139309578655,0.9836931694506252,0.0,0.03982512233410379,0.8626798813319447,0.052528455718769684,0.00223162505725531,0.0004080717718947018,0.7700893266303338,0.9552704360335557,0.012934914340020975,0.0921219970975184
341,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.8873983661767328,0.00458068268272519,0.0014766872790679527,6.738472949091684e-05,0.8120800958084653,0.9627166365450004,0.0,0.020669970324268122,0.8563914253364637,0.05058284228881115,0.0022722272774024963,0.00039301234763567815,0.7629623703863604,0.9498204802865671,0.011726745795761044,0.08943893878186127
342,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.8815524492496642,0.020746582389853316,0.001543119139974126,0.0003002388429900646,0.8045586411341761,0.9585462573651524,0.0,0.05470828934387187,0.8543682953529763,0.06081174938467982,0.0022849085727950484,0.00046846422599149297,0.7606788894777683,0.9480577012281843,0.018389441920694326,0.10323405684866532
343,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.8859929099713801,0.024949397559194644,0.0014927508391895479,0.00035951120867923044,0.8102660876174046,0.9617197323253557,0.0,0.06211252793409891,0.8542552789379882,0.060708485536762474,0.0022856115030057598,0.00046775475491662245,0.7605514628473565,0.94795909502862,0.018318313721969168,0.10309865735155578
344,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9185140818420494,0.021435186020131315,0.0011060979798015735,0.00030998599241990687,0.8533283011900873,0.9836998624940115,0.0,0.05594376739462879,0.8627770355109136,0.06079796000475442,0.002181692830345741,0.00046849316074606907,0.7712281896576959,0.9543258813641312,0.01837434245129608,0.10322157755821276
345,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9234912987399657,0.0365011729346891,0.0010441643333724709,0.0005197365119568632,0.860156776533797,0.9868258209461345,0.0,0.0811847245430101,0.8644247955702851,0.06249295953405124,0.0021709322250399237,0.0004812421920763215,0.7731019986589258,0.9557475924816443,0.019495982837074086,0.1054899362310284
346,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9242553024324315,0.017932671781928013,0.0010345926850930968,0.00026026242952743373,0.8612117360750811,0.9872988687897819,0.0,0.0495526678172312,0.8651284732398019,0.0591494017299028,0.0021662993767022853,0.00045613562072313276,0.7739031714560342,0.9563537750235697,0.01728903144284028,0.10100977201696532
347,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9111052905752337,0.01946725661439043,0.0011969326117396977,0.0002820928453344816,0.8432957313578253,0.9789148497926421,0.0,0.0523866714730562,0.8631422643696316,0.05759712530540092,0.00217931834533297,0.0004443949706241664,0.7716432515037479,0.9546412772355153,0.016278997090901685,0.09891525351990016
348,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9213142478567818,0.0022086248048437123,0.0010713444022592263,3.256768642337651e-05,0.8571607081592792,0.9854677875542844,0.0,0.013393973443310158,0.8651090089924048,0.05263589086529174,0.0021664278267196435,0.0004061242245787554,0.7738810026614201,0.9563370153233895,0.013136943776264835,0.09213483795431865
349,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9221921549154799,0.025484472287881553,0.0010604007536131556,0.00036701991074024267,0.8583671164503109,0.9860171933806489,0.0,0.06303368917851346,0.8654128890122311,0.05748006480342869,0.0021644204775764764,0.00044365042778372844,0.7742271570874514,0.9565986209370109,0.01619656345756449,0.09876356614929288
350,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9249501261228579,0.037241687523808215,0.0010258727631748848,0.0005298730675003046,0.8621727989496448,0.9877274532960709,0.0,0.08235887245493141,0.8664126623535817,0.06623786548951281,0.002157786690946397,0.0005067083099295091,0.7753667763842548,0.9574585483229087,0.022117908061777214,0.11035782291724841
351,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9355434485677216,0.02337846539646333,0.0008911611489123599,0.0003374174298350202,0.8770328967871948,0.9940540003482485,0.0,0.05938155968645753,0.8691537077166449,0.06332675984512792,0.0021393665470570435,0.00048498327823730746,0.7784972654349497,0.9598101499983401,0.020162981492480893,0.10649053819777496
352,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9064922617472206,0.03954333038814456,0.0012526705587137322,0.000561275695713674,0.8371218125750071,0.9758627109194342,0.0,0.08597819565825868,0.8659494678709316,0.06599618746164755,0.002114071721317159,0.0005050078424171303,0.7758305579540224,0.9560683777878408,0.02195032355333435,0.11004205136996076
353,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9159058107127188,0.019898992112305672,0.0011382614278137378,0.0002882220033283756,0.8497790755665674,0.9820325458588702,0.0,0.0531741126678542,0.8675420319889173,0.06137445433280692,0.00210361403370483,0.00047042894255508634,0.7776462942040786,0.957437769773756,0.018863281381221363,0.10388562728439249
354,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9171837436596213,0.02653368717497404,0.0011225279412730564,0.0003817189746779507,0.8515156133436562,0.9828518739755864,0.0,0.0648274414062167,0.8678931709653654,0.06143397662029299,0.002101292777771614,0.0004709919226099337,0.7780470450884672,0.9577392968422637,0.01889737391276214,0.10397057932782384
355,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9099320742830068,0.06077156002640625,0.0012111678986310062,0.0008435228204684218,0.8417204726350402,0.9781436759309734,0.0038463699335177653,0.11769675011929473,0.868574957697692,0.07021070285716385,0.0020522741019417703,0.0005356034259166074,0.7797829750077019,0.9573669403876821,0.024850212108041232,0.11557119360628648
356,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9153549941268811,0.018935717239164502,0.0011450280126185997,0.00027453924904142276,0.8490319995226294,0.9816779887311329,0.0,0.05141140012832836,0.8699043669270017,0.06123645791826898,0.0020435305523306365,0.00046968804647321255,0.7813017316962515,0.9585070021577519,0.018758774373476984,0.10371414146306099
357,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9445609482425561,0.0105395574734915,0.0007738753196701376,0.00015411539707026328,0.8900364635769968,0.9990854329081154,0.0,0.03487162909481309,0.8758079435191259,0.058709540769277854,0.00200373435259329,0.00045062274918348697,0.7880722843552354,0.9635436026830165,0.01710290243759713,0.10031617910095858
358,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9566554320412024,0.03204349574161266,0.0006127953160679222,0.0004583750264374866,0.9081362143413412,1.0,0.0,0.0740064973211261,0.8790402207046859,0.06143602080116859,0.001981275862388322,0.0004713270787887465,0.7917976316042301,0.9662828098051417,0.01888428633740262,0.10398775526493456
359,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9711787440739784,0.006008515368271478,0.00041365405615076287,8.826226272917335e-05,0.9313153094238035,1.0,0.0,0.02442232291859611,0.8829738542578848,0.05529755066454112,0.001953305026613954,0.00042466957352119605,0.7963492815879999,0.9695984269277697,0.014906826065457401,0.09568827526362483
360,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9605782443218339,0.028289557347160047,0.0005596208993706979,0.0004062451964373668,0.9142118810072233,1.0,0.0,0.06779438675615494,0.881878026125746,0.05738095261944035,0.0019611676329397546,0.00044083187036689486,0.7950792843220691,0.9686767679294228,0.01622879941694725,0.09853310582193345
361,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9536400630347512,0.005547022493489392,0.0006533599981747833,8.152098081201157e-05,0.9035406841065824,1.0,0.0,0.023243660589111495,0.8811223159711012,0.058880454073416924,0.0019665581520369414,0.00044842500375468294,0.7942043673248917,0.9680402646173107,0.017375400231457026,0.10038550791537681
362,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9245957737852214,0.008463748164434898,0.0010303216091191493,0.00012402137632675753,0.861682472380891,0.9875090751895518,0.0,0.03029126564345371,0.8774737677847589,0.0589439727111768,0.0019505138607395453,0.00044917358597826323,0.7909111081247355,0.9640364274447824,0.01740428990191481,0.1004836555204388
363,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9254629753829888,0.005862229103959334,0.0010194274371170583,8.612605971269011e-05,0.8628831667988386,0.9880427839671391,0.0,0.024051837978046494,0.8774944085134802,0.05751104370624763,0.001950372432581667,0.0004382616454391369,0.790934887159641,0.9640539298673193,0.01647903257933614,0.09854305483315912
364,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9260929445842827,0.024811878078933414,0.0010114995454506702,0.0003575800313073336,0.8637569465269539,0.9884289426416115,0.0,0.061875059921164016,0.8653718682471625,0.06176792299395941,0.0020965824987825565,0.00047127936477990605,0.7756264988550704,0.9551172376392546,0.019218342411555463,0.10431750357636335
365,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9233041429008877,0.01958424452590892,0.0010465064424080516,0.0002837542151565273,0.8598986293460338,0.9867096564557416,0.0,0.052600455588738576,0.8646674196011566,0.06091944253107379,0.002101387581983236,0.0004649831047990829,0.7748192669493251,0.954515572252988,0.018655047404724755,0.10318383765742284
366,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.935432244471043,0.019577344937618084,0.0008925925193336444,0.0002836562438839157,0.8768747221338391,0.9939897668082469,0.0,0.05258785578650454,0.866958715397411,0.06052119924077082,0.0020856760790169066,0.0004621088598132974,0.7774470780246573,0.9564703527701647,0.018387633098575315,0.10265476538296632
367,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9449856351199218,0.013983082549260473,0.0007682923823190124,0.00020375698450760186,0.8906581833490471,0.9993130868907966,0.0,0.04196080282244219,0.8688057803685434,0.058458410286516244,0.0020728373545406678,0.00044649451454937216,0.7795700701332153,0.9580414906038714,0.01704279333961,0.09987402723342248
368,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9374861024902396,0.011020333239778624,0.0008660971940083673,0.0001610672733260522,0.8798042250892522,0.995167979891227,0.0,0.03589514051962227,0.8676126403770147,0.057220074567296185,0.0020811484179915404,0.00043714137349463024,0.7781982133388889,0.9570270674151404,0.01624053942575302,0.09819960970883934
369,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9340640780265727,0.0012502933429780997,0.0009101730468020901,1.8454139549772498e-05,0.8749326923114137,0.9931954637417316,0.0,0.009670116529625551,0.8668150401062875,0.053583771281942284,0.0020866682628122414,0.0004090133888326869,0.7772821143280046,0.9563479658845704,0.013944575597119792,0.09322296696676477
370,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.95934804284595,0.024158043987725156,0.0005763454512353999,0.00034839063396668456,0.9122939390348486,1.0,0.0,0.060741885495232475,0.8719828404825165,0.05881612235379064,0.002050392046298139,0.00044971635514496955,0.7832315808573206,0.9607341001077124,0.017251349409325815,0.10038089529825547
371,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9588578901275187,0.016928553700041846,0.0005829966010008182,0.0002459405581724136,0.9115330579312526,1.0,0.0,0.04766623819766047,0.8726378208475032,0.05715426817697693,0.0020457078240520062,0.0004371675883171217,0.7839879975150329,0.9612876441799735,0.016173504308070644,0.09813503204588321
372,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9753896156343406,0.011606034392297633,0.0003547494583305517,0.00016952710873865696,0.9384734197425284,1.0,0.0,0.037125739346125466,0.8766950931177071,0.05628870797962446,0.002016257900134723,0.00043068272969647837,0.7886856825461236,0.9647045036892906,0.015613030057775493,0.09696438590147342
373,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9657504096277653,0.02121418727369502,0.0004888160975108702,0.0003068592935765264,0.9224164054255483,1.0,0.0,0.055548290759931326,0.8753267938420264,0.05704164611503429,0.002026273203597238,0.0004366020546209727,0.7870990706540218,0.9635545170300309,0.01608739782463188,0.0979958944054367
374,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9664980740457428,0.011577282015755395,0.0004785154716001856,0.00016911204763866614,0.9236230809180551,1.0,0.0,0.0370657272843217,0.8760905429765262,0.055571783130618654,0.0020206933911493807,0.00042548981195381216,0.787984381265557,0.9641967046874954,0.01514207052216985,0.09600149573906747
375,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9783867309952091,0.014507655453792307,0.00031250446710912527,0.00021128842443881324,0.943738251074058,1.0,0.0,0.042997752177463586,0.8789009126253128,0.05479671398927325,0.001999933572383102,0.0004196838397341461,0.7912485035787445,0.966553321671881,0.014643788333442195,0.0949496396451043
376,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.951730988379744,0.022760654056714038,0.0006789031645929986,0.0003287084731570142,0.900661678641894,1.0,0.0,0.05829607962726245,0.874083220973892,0.056284217297006285,0.0020353019167518114,0.00043120882518379324,0.7856591527379544,0.9625072892098296,0.015583703506317353,0.09698473108769522
377,0.604,0.09899999999999999,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9474136005557346,0.010196071091430111,0.0007362719710012823,0.00014914450087283678,0.8942303099110357,1.0,0.0,0.03413251850020591,0.8727167671541922,0.05368128238976871,0.002045141910000175,0.000411399719515285,0.7840792064845942,0.9613543278237903,0.013926620241915925,0.0934359445376215
