method,sec,rep_lane,rep_dev,pd_true,pf_true,pd_hat,pf_hat,pd_var,pf_var,pd_ci_low,pd_ci_high,pf_ci_low,pf_ci_high
global,333,1,21,0.604,0.09899999999999999,0.9111098902674294,0.01553109258450501,0.0011968767210488018,0.0002259587844478309,0.8433019142499941,0.9789178662848647,0.0,0.04499366657821417
global,334,1,21,0.604,0.09899999999999999,0.9135696870606572,0.02862070672684259,0.0011668982356337475,0.00041086052029505447,0.8466162983337929,0.9805230757875215,0.0,0.06834930819688531
global,335,1,21,0.604,0.09899999999999999,0.9017217997482584,0.0032471140675432654,0.0013096491961628626,4.783108844003396e-05,0.8307912114807185,0.9726523880157982,0.0,0.01680247866430843
global,336,1,21,0.604,0.09899999999999999,0.9215591891051966,0.019317891472763648,0.0010682933509502843,0.00027997109175088955,0.8574970650613389,0.9856213131490543,0.0,0.0521132714228453
global,337,1,21,0.604,0.09899999999999999,0.9185861702540158,0.002191678834319437,0.0011052061784050681,3.23183553429552e-05,0.8534266732105232,0.9837456672975083,0.0,0.013334128918815965
global,338,1,21,0.604,0.09899999999999999,0.8955215693172948,0.00024865323006789973,0.0013826998256864713,3.6737645562425136e-06,0.8226396123570351,0.9684035262775544,0.0,0.004005398353078142
global,339,1,21,0.604,0.09899999999999999,0.9077541605672783,0.007073563956383683,0.0012374858799025768,0.00010379598989170407,0.8388054422598744,0.9767028788746822,0.0,0.027042106085642153
global,340,1,21,0.604,0.09899999999999999,0.9185035502042453,0.012918742966215247,0.0011062282531986622,0.0001884509711288886,0.8533139309578655,0.9836931694506252,0.0,0.03982512233410379
global,341,1,21,0.604,0.09899999999999999,0.8873983661767328,0.00458068268272519,0.0014766872790679527,6.738472949091684e-05,0.8120800958084653,0.9627166365450004,0.0,0.020669970324268122
global,342,1,21,0.604,0.09899999999999999,0.8815524492496642,0.020746582389853316,0.001543119139974126,0.0003002388429900646,0.8045586411341761,0.9585462573651524,0.0,0.05470828934387187
