method,track_id,lane,eid,time_ms,dev,true_vid,residual_ms,innovation_var,reliability
global,1007,2,4846,197886,26,59.0,86.76884422110743,33702.1521381805,0.9193128174466381
global,1007,2,4847,198618,27,59.0,81.8903960933385,33881.4509237015,0.900753724670232
global,1007,2,4848,199147,28,59.0,333.01942417101236,33840.36527824446,0.904939982478717
global,1007,2,4849,199779,29,59.0,267.2428375307936,33840.36527824446,0.904939982478717
global,1007,2,4850,200482,30,59.0,224.27161454680027,33698.9399556242,0.9196522841645429
global,1007,2,4851,201090,31,59.0,339.9545762917842,33815.44986862394,0.9074976455227431
global,1007,2,4852,201761,32,59.0,291.9903485062823,33815.44986862394,0.9074976455227431
global,1007,2,4853,202362,33,59.0,372.80237445700914,33833.21364837537,0.9056726485350416
global,1007,2,4854,203043,34,59.0,300.5163941444189,33862.89744929175,0.90263935081854
global,1007,2,4855,203701,35,59.0,328.9893306759768,33862.89744929175,0.90263935081854
global,1007,2,4856,204314,36,59.0,377.85684389900416,34350.88676043087,0.8555338338447999
global,1007,2,4857,205605,38,59.0,696.1643740190193,34095.76986459416,0.879529728554423
global,1007,2,4858,206276,39,59.0,184.22898399899714,33873.611843134466,0.9015494638961048
global,1007,2,4859,206837,40,59.0,333.05913897324353,33873.611843134466,0.9015494638961048
global,1007,2,4860,207536,41,59.0,224.4071020128904,33573.397376590336,0.9331190015575392
global,1007,2,4861,208258,42,59.0,223.12403873814037,33718.55327681156,0.9175834276630884
global,1007,2,4862,208911,43,59.0,307.94385405106004,33718.55327681156,0.9175834276630884
global,1007,2,4863,209501,44,59.0,382.33656974488986,33735.117888259585,0.9158433924231729
global,1007,2,4864,210086,45,59.0,395.47354823042406,33714.59951652523,0.9179997296295535
global,1007,2,4865,210772,46,59.0,300.2509426698671,33714.59951652523,0.9179997296295535
global,1007,2,4866,211416,47,59.0,346.33579776773695,33924.08345468064,0.8964506036532002
global,1007,2,4867,212096,48,59.0,313.21538807891193,33573.87525618239,0.9330669925750797
global,1007,2,4868,212666,49,59.0,425.24108543869806,33573.87525618239,0.9330669925750797
global,1007,2,4869,213225,50,59.0,437.6639970812248,33939.2388435296,0.8949307810239968
global,1007,2,4870,214015,51,59.0,207.66245854331646,33762.41646463865,0.9129901588545314
global,1007,2,4871,214552,52,59.0,461.3625727140752,33762.41646463865,0.9129901588545314
global,1007,2,4872,215303,53,59.0,247.85323757783044,33668.28619573127,0.9229044610847791
global,1007,2,4873,216001,54,59.0,301.1969900459808,33673.273177113704,0.9223738070547248
global,1007,2,4874,216540,55,59.0,460.43775758630363,33673.273177113704,0.9223738070547248
global,1007,2,4875,217183,56,59.0,356.60636391476146,33602.93877416886,0.929914789585712
global,1007,2,4876,217771,57,59.0,411.72442219711957,33602.93877416886,0.929914789585712
global,1007,2,4877,218479,58,59.0,291.80707958861603,33613.667309922705,0.9287565577073337
global,1007,2,4878,219132,59,59.0,346.86494789572316,33399.08511835356,0.9524846917575001
global,1007,2,4879,219768,60,59.0,363.9054596966598,33399.08511835356,0.9524846917575001
global,1007,2,4880,220415,61,59.0,352.9338199106569,33664.27914675684,0.9233312852107853
global,1007,2,4881,221084,62,59.0,330.9536730176769,33640.24856931007,0.9258992881774012
global,1007,2,4882,221776,63,59.0,307.96757066168357,33640.24856931007,0.9258992881774012
global,1007,2,4883,222362,64,59.0,413.9772992423095,33621.58703066406,0.92790340937773
global,1007,2,4884,223008,65,59.0,353.9841093613941,33496.474334154795,0.9415670177265143
global,1007,2,4885,223658,66,59.0,349.9888764999632,33496.474334154795,0.9415670177265143
global,1007,2,4886,224362,67,59.0,295.9922135239758,33410.42128209067,0.951200865173707
global,1007,2,4887,224985,68,59.0,376.9945494540443,33410.42128209067,0.951200865173707
global,1007,2,4888,225588,69,59.0,396.9961846116057,33570.63817216547,0.9334194069680003
global,1007,2,4889,226229,70,59.0,358.9973292250652,33544.42183996542,0.936283361219485
global,1007,2,4890,226877,71,59.0,351.9981304560497,33544.42183996542,0.936283361219485
global,1007,2,4891,227482,72,59.0,394.99869131849846,33867.884857959776,0.9021316952282293
global,1008,2,4533,197452,51,58.0,0.0,33702.1521381805,0.9193128174466381
global,1008,2,4534,198070,52,58.0,63.81818181817653,33881.4509237015,0.900753724670232
global,1008,2,4535,198892,53,58.0,68.23115577889257,33881.4509237015,0.900753724670232
global,1008,2,4536,199664,54,58.0,41.890396093338495,33840.36527824446,0.904939982478717
global,1008,2,4537,200388,55,58.0,138.01942417101236,33698.9399556242,0.9196522841645429
global,1008,2,4538,201036,56,58.0,251.24283753079362,33815.44986862394,0.9074976455227431
global,1008,2,4539,201803,57,58.0,160.27161454680027,33815.44986862394,0.9074976455227431
global,1008,2,4540,202551,58,58.0,199.95457629178418,33833.21364837537,0.9056726485350416
global,1008,2,4541,203229,59,58.0,284.9903485062823,33862.89744929175,0.90263935081854
global,1008,2,4542,204138,60,58.0,64.80237445700914,34350.88676043087,0.8555338338447999
global,1008,2,4543,204712,61,58.0,407.5163941444189,34350.88676043087,0.8555338338447999
global,1008,2,4544,205517,62,58.0,181.98933067597682,34095.76986459416,0.879529728554423
global,1008,2,4545,206230,63,58.0,277.85684389900416,33873.611843134466,0.9015494638961048
global,1008,2,4546,207036,64,58.0,187.58218700950965,33573.397376590336,0.9331190015575392
global,1008,2,4547,207724,65,58.0,307.4988646732236,33573.397376590336,0.9331190015575392
global,1008,2,4548,208498,66,58.0,222.844944872224,33718.55327681156,0.9175834276630884
global,1008,2,4549,209204,67,58.0,291.7893690117635,33735.117888259585,0.9158433924231729
global,1008,2,4550,209943,68,58.0,259.45153138041496,33735.117888259585,0.9158433924231729
global,1008,2,4551,210634,69,58.0,307.9155682037235,33714.59951652523,0.9179997296295535
global,1008,2,4552,211457,70,58.0,176.2406507038395,33924.08345468064,0.8964506036532002
global,1008,2,4553,212254,71,58.0,202.46833437672467,33573.87525618239,0.9330669925750797
global,1008,2,4554,212940,72,58.0,313.62777469388675,33573.87525618239,0.9330669925750797
global,1014,2,5156,200095,1,63.0,0.0,33698.9399556242,0.9196522841645429
global,1014,2,5157,200784,2,63.0,7.181818181823473,33698.9399556242,0.9196522841645429
global,1014,2,5158,201375,3,63.0,162.76884422110743,33815.44986862394,0.9074976455227431
global,1014,2,5159,202071,4,63.0,117.8903960933385,33833.21364837537,0.9056726485350416
global,1014,2,5160,202821,5,63.0,112.01942417101236,33833.21364837537,0.9056726485350416
global,1014,2,5161,203453,6,63.0,267.2428375307936,33862.89744929175,0.90263935081854
global,1014,2,5162,204022,7,63.0,358.27161454680027,34350.88676043087,0.8555338338447999
global,1014,2,5163,205441,9,63.0,476.90915258359746,34095.76986459416,0.879529728554423
global,1014,2,5164,206783,11,63.0,380.2597953856748,33873.611843134466,0.9015494638961048
global,1014,2,5165,207544,12,63.0,32.66378135117702,33573.397376590336,0.9331190015575392
global,1014,2,5166,208177,13,63.0,213.03401947949897,33718.55327681156,0.9175834276630884
global,1014,2,5167,209570,15,63.0,381.0091567399213,33735.117888259585,0.9158433924231729
global,1014,2,5168,210169,16,63.0,220.7406792434922,33714.59951652523,0.9179997296295535
global,1014,2,5169,210899,17,63.0,136.60475457046414,33714.59951652523,0.9179997296295535
global,1014,2,5170,211445,18,63.0,356.7307516212459,33924.08345468064,0.8964506036532002
global,1014,2,5171,212078,19,63.0,296.86493048587,33573.87525618239,0.9330669925750797
global,1014,2,5172,212852,20,63.0,175.85027500553406,33573.87525618239,0.9330669925750797
global,1014,2,5173,213584,21,63.0,232.35897624187055,33939.2388435296,0.8949307810239968
global,1014,2,5174,214212,22,63.0,346.7816409288789,33762.41646463865,0.9129901588545314
global,1014,2,5175,214859,23,63.0,335.21257776999846,33762.41646463865,0.9129901588545314
global,1014,2,5176,215580,24,63.0,266.4820055833552,33668.28619573127,0.9229044610847791
global,1014,2,5177,216826,26,63.0,736.4087456495618,33673.273177113704,0.9223738070547248
global,1014,2,5178,217509,27,63.0,158.92623972822912,33602.93877416886,0.929914789585712
global,1014,2,5179,218206,28,63.0,186.83980412289384,33613.667309922705,0.9287565577073337
global,1014,2,5180,218956,29,63.0,165.75198304033256,33613.667309922705,0.9287565577073337
global,1014,2,5181,219558,30,63.0,337.49721626311657,33399.08511835356,0.9524846917575001
global,1014,2,5182,220173,31,63.0,341.86511723924195,33664.27914675684,0.9233312852107853
global,1014,2,5183,220949,32,63.0,193.4097297512344,33664.27914675684,0.9233312852107853
global,1014,2,5184,221595,33,63.0,332.3884801561071,33640.24856931007,0.9258992881774012
global,1014,2,5185,222285,34,63.0,294.77321391235455,33621.58703066406,0.92790340937773
global,1014,2,5186,222956,35,63.0,318.2923367493204,33621.58703066406,0.92790340937773
global,1014,2,5187,223573,36,63.0,375.4804807806213,33496.474334154795,0.9415670177265143
global,1014,2,5188,224251,37,63.0,316.72443563415436,33410.42128209067,0.951200865173707
global,1014,2,5189,224904,38,63.0,343.3012510474655,33410.42128209067,0.951200865173707
global,1014,2,5190,226255,40,63.0,643.8159991711436,33544.42183996542,0.936283361219485
global,1014,2,5191,226934,41,63.0,193.65016056597233,33544.42183996542,0.936283361219485
global,1014,2,5192,227604,42,63.0,237.31405014669872,33867.884857959776,0.9021316952282293
global,1014,2,5193,228259,43,63.0,278.2641936216678,33746.24552819453,0.9146781866814827
global,1014,2,5194,229021,44,63.0,190.33055793849053,33696.30607554968,0.919930822408908
global,1016,2,4080,202070,64,56.0,0.0,33833.21364837537,0.9056726485350416
global,1016,2,4081,202947,65,56.0,195.18181818182347,33833.21364837537,0.9056726485350416
global,1016,2,4083,204757,67,56.0,302.46231155778514,34350.88676043087,0.8555338338447999
global,1017,2,5221,202438,1,180.0,0.0,33833.21364837537,0.9056726485350416
global,1017,2,5222,203183,2,180.0,63.18181818182347,33862.89744929175,0.90263935081854
global,1017,2,5223,203916,3,180.0,20.76884422110743,33862.89744929175,0.90263935081854
global,1017,2,5224,204589,4,180.0,140.8903960933385,34350.88676043087,0.8555338338447999
global,1017,2,5225,205325,5,180.0,126.01942417101236,34095.76986459416,0.879529728554423
global,1017,2,5226,206053,6,180.0,171.24283753079362,33873.611843134466,0.9015494638961048
global,1017,2,5227,206701,7,180.0,279.27161454680027,33873.611843134466,0.9015494638961048
global,1017,2,5228,207443,8,180.0,205.95457629178418,33573.397376590336,0.9331190015575392
global,1017,2,5229,208080,9,180.0,325.9903485062823,33718.55327681156,0.9175834276630884
global,1017,2,5230,208856,10,180.0,197.80237445700914,33718.55327681156,0.9175834276630884
global,1017,2,5231,209579,11,180.0,258.5163941444189,33735.117888259585,0.9158433924231729
global,1017,2,5232,210275,12,180.0,290.9893306759768,33714.59951652523,0.9179997296295535
global,1017,2,5233,210982,13,180.0,283.85684389900416,33714.59951652523,0.9179997296295535
global,1017,2,5234,211746,14,180.0,229.58218700950965,33924.08345468064,0.8964506036532002
global,1017,2,5235,212333,15,180.0,408.4988646732236,33573.87525618239,0.9330669925750797
global,1017,2,5236,213084,16,180.0,245.844944872224,33939.2388435296,0.8949307810239968
global,1017,2,5237,213802,17,180.0,279.7893690117635,33939.2388435296,0.8949307810239968
global,1017,2,5238,214512,18,180.0,288.45153138041496,33762.41646463865,0.9129901588545314
global,1017,2,5239,215219,19,180.0,291.9155682037235,33668.28619573127,0.9229044610847791
global,1017,2,5240,215938,20,180.0,280.2406507038395,33668.28619573127,0.9229044610847791
global,1017,2,5241,216649,21,180.0,288.46833437672467,33673.273177113704,0.9223738070547248
global,1017,2,5242,217357,22,180.0,291.62777469388675,33602.93877416886,0.929914789585712
global,1017,2,5243,218087,23,180.0,269.73941318661673,33613.667309922705,0.9287565577073337
global,1017,2,5244,218760,24,180.0,326.81757496937644,33613.667309922705,0.9287565577073337
global,1017,2,5245,219500,25,180.0,259.87229548959294,33399.08511835356,0.9524846917575001
global,1017,2,5246,220201,26,180.0,298.9106034178112,33664.27914675684,0.9233312852107853
global,1017,2,5247,220851,27,180.0,349.9374207141518,33664.27914675684,0.9233312852107853
global,1017,2,5248,221529,28,180.0,321.95619367749896,33640.24856931007,0.9258992881774012
global,1017,2,5249,222329,29,180.0,199.96933517124853,33621.58703066406,0.92790340937773
global,1017,2,5250,223024,30,180.0,304.9785344224074,33496.474334154795,0.9415670177265143
global,1017,2,5251,223786,31,180.0,237.98497399891494,33496.474334154795,0.9415670177265143
global,1017,2,5252,224401,32,180.0,384.98948175183614,33410.42128209067,0.951200865173707
global,1017,2,5253,225129,33,180.0,271.9926372030459,33570.63817216547,0.9334194069680003
global,1017,2,5254,225872,34,180.0,256.9948460307496,33570.63817216547,0.9334194069680003
global,1017,2,5255,226529,35,180.0,342.99639221595135,33544.42183996542,0.936283361219485
global,1017,2,5256,227267,36,180.0,261.997474548436,33867.884857959776,0.9021316952282293
global,1017,2,5257,228004,37,180.0,262.9982321825519,33746.24552819453,0.9146781866814827
global,1017,2,5258,228660,38,180.0,343.9987625271315,33746.24552819453,0.9146781866814827
global,1017,2,5259,229388,39,180.0,271.99913376866607,33696.30607554968,0.919930822408908
global,1017,2,5260,230100,40,180.0,287.99939363790327,33710.533947094664,0.9184281983848243
global,1017,2,5261,230838,41,180.0,261.999575546477,33710.533947094664,0.9184281983848243
global,1017,2,5262,232282,43,180.0,555.9994057649747,33969.08749949465,0.8919524980050363
global,1017,2,5263,232970,44,180.0,208.44880231728894,33969.08749949465,0.8919524980050363
global,1017,2,5264,233704,45,180.0,191.19016728943097,33840.765674474955,0.9048989979564311
global,1017,2,5265,234410,46,180.0,240.43086775610573,33665.16361565603,0.9232370391190048
global,1017,2,5266,235036,47,180.0,335.889137682243,33520.744357908465,0.9388851095591038
global,1017,2,5267,236495,49,180.0,487.027713642834,34007.409345133085,0.8881577036712098
global,1017,2,5268,237244,50,180.0,135.44325198375736,33811.10586728359,0.9079450548545446
global,1017,2,5269,237880,51,180.0,280.20536575838923,33811.10586728359,0.9079450548545446
global,1017,2,5270,238641,52,180.0,178.83120949286968,33819.79355023842,0.9070507097962337
global,1017,2,5271,239378,53,180.0,220.1076117073535,33466.71706694189,0.9448762651152974
global,1017,2,5272,240014,54,180.0,333.5839429969492,33639.01322295469,0.9260316882885687
global,1017,2,5273,240774,55,180.0,218.5126923455391,33639.01322295469,0.9260316882885687
global,1017,2,5274,241510,56,180.0,248.8612976554432,33587.79850805164,0.931554226906868
global,1017,2,5275,242216,57,180.0,283.35456091872766,33517.65953094854,0.9392251440589225
global,1017,2,5276,242851,58,180.0,357.52431806814275,33517.65953094854,0.9392251440589225
global,1017,2,5277,243677,59,180.0,168.75526024581632,33510.87031406004,0.9399743745106678
global,1017,2,5278,244214,60,180.0,459.3228965368762,33601.10473330463,0.9301130782680661
global,1017,2,5279,244967,61,180.0,244.42318501119735,33601.10473330463,0.9301130782680661
global,1017,2,5280,245695,62,180.0,270.19483403422055,33555.33162301972,0.9350894100322773
global,1017,2,5281,246464,63,180.0,229.73569914209656,33619.12583832679,0.9281683722989961
global,1017,2,5282,247182,64,180.0,281.114653596218,33497.54325355847,0.9414485765223829
global,1017,2,5283,247926,65,180.0,255.38009286759188,33497.54325355847,0.9414485765223829
global,1017,2,5284,248607,66,180.0,318.5659842924797,33585.11021758805,0.9318459282689986
global,1017,2,5285,249296,67,180.0,310.69614944196655,33735.16669346597,0.9158382754142644
global,1017,2,5286,249943,68,180.0,352.787285219325,33735.16669346597,0.9158382754142644
global,1017,2,5287,251374,70,180.0,568.7021803018579,33651.96884709014,0.9246450306730575
global,1017,2,5288,252011,71,180.0,256.34252763100085,33903.66754460044,0.8985061447910352
global,1017,2,5289,252849,72,180.0,84.87188231750042,33903.66754460044,0.8985061447910352
global,1018,2,5359,202869,1,64.0,0.0,33833.21364837537,0.9056726485350416
global,1018,2,5360,203462,2,64.0,88.81818181817653,33862.89744929175,0.90263935081854
global,1018,2,5361,204080,3,64.0,135.76884422110743,34350.88676043087,0.8555338338447999
global,1018,2,5362,204680,4,64.0,213.8903960933385,34350.88676043087,0.8555338338447999
global,1018,2,5363,205316,5,64.0,226.01942417101236,34095.76986459416,0.879529728554423
global,1018,2,5364,205924,6,64.0,291.2428375307936,34095.76986459416,0.879529728554423
global,1018,2,5365,206495,7,64.0,356.27161454680027,33873.611843134466,0.9015494638961048
global,1018,2,5366,207051,8,64.0,391.9545762917842,33573.397376590336,0.9331190015575392
global,1018,2,5367,207651,9,64.0,362.9903485062823,33573.397376590336,0.9331190015575392
global,1018,2,5368,208273,10,64.0,351.80237445700914,33718.55327681156,0.9175834276630884
global,1018,2,5369,208901,11,64.0,353.5163941444189,33718.55327681156,0.9175834276630884
global,1018,2,5370,209462,12,64.0,425.9893306759768,33735.117888259585,0.9158433924231729
global,1018,2,5371,210111,13,64.0,341.85684389900416,33714.59951652523,0.9179997296295535
global,1018,2,5372,210668,14,64.0,436.58218700950965,33714.59951652523,0.9179997296295535
global,1018,2,5373,211256,15,64.0,407.4988646732236,33924.08345468064,0.8964506036532002
global,1018,2,5374,211927,16,64.0,325.844944872224,33924.08345468064,0.8964506036532002
global,1018,2,5375,212449,17,64.0,475.7893690117635,33573.87525618239,0.9330669925750797
global,1018,2,5376,213048,18,64.0,399.45153138041496,33939.2388435296,0.8949307810239968
global,1018,2,5377,213679,19,64.0,367.9155682037235,33939.2388435296,0.8949307810239968
global,1018,2,5378,214207,20,64.0,471.2406507038395,33762.41646463865,0.9129901588545314
global,1018,2,5379,214790,21,64.0,416.46833437672467,33762.41646463865,0.9129901588545314
global,1018,2,5380,215384,22,64.0,405.62777469388675,33668.28619573127,0.9229044610847791
global,1018,2,5381,216032,23,64.0,351.73941318661673,33673.273177113704,0.9223738070547248
global,1018,2,5382,216623,24,64.0,408.81757496937644,33673.273177113704,0.9223738070547248
global,1018,2,5383,217265,25,64.0,357.87229548959294,33602.93877416886,0.929914789585712
global,1018,2,5384,217845,26,64.0,419.9106034178112,33602.93877416886,0.929914789585712
global,1018,2,5385,218380,27,64.0,464.9374207141518,33613.667309922705,0.9287565577073337
global,1018,2,5386,218997,28,64.0,382.95619367749896,33613.667309922705,0.9287565577073337
global,1018,2,5387,219677,29,64.0,319.96933517124853,33399.08511835356,0.9524846917575001
global,1018,2,5388,220105,30,64.0,571.9785344224074,33664.27914675684,0.9233312852107853
global,1018,2,5389,220794,31,64.0,310.98497399891494,33664.27914675684,0.9233312852107853
global,1018,2,5390,221370,32,64.0,423.98948175183614,33640.24856931007,0.9258992881774012
global,1018,2,5391,221988,33,64.0,381.9926372030459,33640.24856931007,0.9258992881774012
global,1018,2,5392,222544,34,64.0,443.9948460307496,33621.58703066406,0.92790340937773
global,1018,2,5393,223144,35,64.0,399.99639221595135,33496.474334154795,0.9415670177265143
global,1018,2,5394,223796,36,64.0,347.997474548436,33496.474334154795,0.9415670177265143
global,1018,2,5395,224299,37,64.0,496.9982321825519,33410.42128209067,0.951200865173707
global,1018,2,5396,224976,38,64.0,322.9987625271315,33410.42128209067,0.951200865173707
global,1018,2,5397,225591,39,64.0,384.99913376866607,33570.63817216547,0.9334194069680003
global,1018,2,5398,226116,40,64.0,474.99939363790327,33544.42183996542,0.936283361219485
global,1018,2,5399,226778,41,64.0,337.999575546477,33544.42183996542,0.936283361219485
global,1018,2,5400,227309,42,64.0,468.9997028824873,33867.884857959776,0.9021316952282293
global,1018,2,5401,227938,43,64.0,370.999792017712,33867.884857959776,0.9021316952282293
global,1018,2,5402,228502,44,64.0,435.9998544123955,33746.24552819453,0.9146781866814827
global,1018,2,5403,229141,45,64.0,360.9998980886594,33696.30607554968,0.919930822408908
global,1018,2,5404,230386,47,64.0,754.9998573241464,33710.533947094664,0.9184281983848243
global,1018,2,5405,230868,48,64.0,364.0753974846448,33710.533947094664,0.9184281983848243
global,1018,2,5406,231449,49,64.0,306.0364158002485,33561.65874075301,0.9343983732872295
global,1018,2,5407,232166,50,64.0,201.1517288388859,33969.08749949465,0.8919524980050363
global,1018,2,5408,232719,51,64.0,388.26397762124543,33969.08749949465,0.8919524980050363
global,1018,2,5409,233218,52,64.0,459.1473061053257,33840.765674474955,0.9048989979564311
global,1018,2,5410,233850,53,64.0,338.3305908641487,33840.765674474955,0.9048989979564311
global,1018,2,5411,234521,54,64.0,308.04489593813196,33665.16361565603,0.9232370391190048
global,1018,2,5412,235052,55,64.0,454.23862933920464,33520.744357908465,0.9388851095591038
global,1018,2,5413,235698,56,64.0,343.62107840483077,33520.744357908465,0.9388851095591038
global,1018,2,5414,236288,57,64.0,402.7120626041433,34007.409345133085,0.8881577036712098
global,1018,2,5415,236938,58,64.0,344.88726543606026,34007.409345133085,0.8881577036712098
global,1018,2,5416,237497,59,64.0,437.41558796106256,33811.10586728359,0.9079450548545446
global,1019,2,5033,203917,15,61.0,0.0,33862.89744929175,0.90263935081854
global,1019,2,5034,204675,16,61.0,76.18181818182347,34350.88676043087,0.8555338338447999
global,1019,2,5035,205427,17,61.0,1.768844221107429,34095.76986459416,0.879529728554423
global,1019,2,5036,206108,18,61.0,132.8903960933385,33873.611843134466,0.9015494638961048
global,1019,2,5037,206836,19,61.0,134.01942417101236,33873.611843134466,0.9015494638961048
global,1019,2,5038,207619,20,61.0,116.24283753079362,33573.397376590336,0.9331190015575392
global,1019,2,5039,208330,21,61.0,216.27161454680027,33718.55327681156,0.9175834276630884
global,1019,2,5040,209158,22,61.0,119.95457629178418,33735.117888259585,0.9158433924231729
global,1019,2,5041,209972,23,61.0,148.99034850628232,33735.117888259585,0.9158433924231729
global,1019,2,5042,210704,24,61.0,241.80237445700914,33714.59951652523,0.9179997296295535
global,1019,2,5043,211417,25,61.0,268.5163941444189,33924.08345468064,0.8964506036532002
global,1019,2,5044,212148,26,61.0,255.98933067597682,33573.87525618239,0.9330669925750797
global,1019,2,5045,212978,27,61.0,160.85684389900416,33573.87525618239,0.9330669925750797
global,1019,2,5046,213641,28,61.0,330.58218700950965,33939.2388435296,0.8949307810239968
global,1019,2,5047,214445,29,61.0,191.49886467322358,33762.41646463865,0.9129901588545314
global,1019,2,5048,215093,30,61.0,348.844944872224,33668.28619573127,0.9229044610847791
global,1019,2,5049,215891,31,61.0,199.78936901176348,33668.28619573127,0.9229044610847791
global,1019,2,5050,216685,32,61.0,204.45153138041496,33673.273177113704,0.9223738070547248
global,1019,2,5051,217432,33,61.0,251.91556820372352,33602.93877416886,0.929914789585712
global,1019,2,5120,218104,34,62.0,327.2406507038395,33613.667309922705,0.9287565577073337
global,1019,2,5121,218718,35,62.0,385.46833437672467,33613.667309922705,0.9287565577073337
global,1019,2,5122,219475,36,62.0,242.62777469388675,33399.08511835356,0.9524846917575001
global,1019,2,5123,220207,37,62.0,267.73941318661673,33664.27914675684,0.9233312852107853
global,1019,2,5124,220842,38,62.0,364.81757496937644,33664.27914675684,0.9233312852107853
global,1019,2,5125,221444,39,62.0,397.87229548959294,33640.24856931007,0.9258992881774012
global,1019,2,5126,222270,40,62.0,173.91060341781122,33621.58703066406,0.92790340937773
global,1019,2,5127,222915,41,62.0,354.9374207141518,33621.58703066406,0.92790340937773
global,1019,2,5128,223600,42,62.0,314.95619367749896,33496.474334154795,0.9415670177265143
global,1019,2,5129,224259,43,62.0,340.96933517124853,33410.42128209067,0.951200865173707
global,1019,2,5130,225572,45,62.0,686.9570688448148,33570.63817216547,0.9334194069680003
global,1028,2,5496,212004,2,65.0,0.0,33573.87525618239,0.9330669925750797
global,1028,2,5497,212663,3,65.0,22.818181818176527,33573.87525618239,0.9330669925750797
global,1028,2,5498,213877,5,65.0,293.53768844221486,33939.2388435296,0.8949307810239968
global,1028,2,5499,214596,6,65.0,16.210221751214704,33762.41646463865,0.9129901588545314
global,1028,2,5500,215177,7,65.0,190.58682572061662,33668.28619573127,0.9229044610847791
global,1028,2,5501,215845,8,65.0,160.34854166395962,33668.28619573127,0.9229044610847791
global,1028,2,5502,216442,9,65.0,276.32056630426086,33673.273177113704,0.9223738070547248
global,1028,2,5503,217166,10,65.0,183.82125089224428,33602.93877416886,0.929914789585712
global,1028,2,5504,218261,12,65.0,772.2795497228799,33613.667309922705,0.9287565577073337
global,1028,2,5505,218847,13,65.0,184.59469893932692,33613.667309922705,0.9287565577073337
global,1028,2,5506,219485,14,65.0,189.54785863502184,33399.08511835356,0.9524846917575001
global,1028,2,5507,220234,15,65.0,123.69742030353518,33664.27914675684,0.9233312852107853
global,1028,2,5508,220748,16,65.0,393.3498118231946,33664.27914675684,0.9233312852107853
global,1028,2,5509,221400,17,65.0,281.29067893116735,33640.24856931007,0.9258992881774012
global,1028,2,5510,222071,18,65.0,281.34986276060226,33621.58703066406,0.92790340937773
global,1028,2,5511,222768,19,65.0,269.1611765581183,33621.58703066406,0.92790340937773
global,1028,2,5512,223283,20,65.0,461.069893597014,33496.474334154795,0.9415670177265143
global,1028,2,5513,223940,21,65.0,326.1277994516131,33496.474334154795,0.9415670177265143
global,1028,2,5514,224567,22,65.0,361.1293745441362,33410.42128209067,0.951200865173707
global,1028,2,5515,225131,23,65.0,427.6608649562695,33570.63817216547,0.9334194069680003
global,1028,2,5516,225844,24,65.0,281.14796519684023,33570.63817216547,0.9334194069680003
global,1028,2,5517,226424,25,65.0,415.8963712643308,33544.42183996542,0.936283361219485
global,1028,2,5518,227039,26,65.0,382.1239191746572,33867.884857959776,0.9021316952282293
global,1028,2,5519,227724,27,65.0,312.98500483555836,33867.884857959776,0.9021316952282293
global,1028,2,5520,228303,28,65.0,419.58865022601094,33746.24552819453,0.9146781866814827
global,1028,2,5521,228893,29,65.0,409.0116366803122,33746.24552819453,0.9146781866814827
global,1028,2,5522,229533,30,65.0,359.307940474333,33696.30607554968,0.919930822408908
global,1028,2,5523,230170,31,65.0,362.5154577323992,33710.533947094664,0.9184281983848243
global,1028,2,5524,230810,32,65.0,359.66077110145125,33710.533947094664,0.9184281983848243
global,1028,2,5525,231394,33,65.0,415.76251560254605,33561.65874075301,0.9343983732872295
global,1028,2,17831,232331,34,,62.833749077195534,33969.08749949465,0.8919524980050363
global,1036,2,5563,216613,1,242.0,0.0,33673.273177113704,0.9223738070547248
global,1036,2,5564,217245,2,242.0,49.81818181817653,33602.93877416886,0.929914789585712
global,1036,2,5565,217938,3,242.0,60.76884422110743,33602.93877416886,0.929914789585712
global,1036,2,5566,218545,4,242.0,206.8903960933385,33613.667309922705,0.9287565577073337
global,1036,2,5567,219281,5,242.0,126.01942417101236,33399.08511835356,0.9524846917575001
global,1036,2,5568,219974,6,242.0,206.24283753079362,33399.08511835356,0.9524846917575001
global,1036,2,5569,220651,7,242.0,250.27161454680027,33664.27914675684,0.9233312852107853
global,1036,2,5570,221359,8,242.0,239.95457629178418,33640.24856931007,0.9258992881774012
global,1036,2,5571,222038,9,242.0,283.9903485062823,33621.58703066406,0.92790340937773
global,1036,2,5572,222640,10,242.0,371.80237445700914,33621.58703066406,0.92790340937773
global,1036,2,5711,223225,11,66.0,396.5163941444189,33496.474334154795,0.9415670177265143
global,1036,2,5574,224089,12,242.0,122.98933067597682,33410.42128209067,0.951200865173707
global,1036,2,5575,224773,13,242.0,306.85684389900416,33410.42128209067,0.951200865173707
global,1036,2,5576,225456,14,242.0,310.58218700950965,33570.63817216547,0.9334194069680003
global,1036,2,5577,226113,15,242.0,338.4988646732236,33544.42183996542,0.936283361219485
global,1036,2,5578,226783,16,242.0,326.844944872224,33544.42183996542,0.936283361219485
global,1036,2,5579,227407,17,242.0,373.7893690117635,33867.884857959776,0.9021316952282293
global,1036,2,5580,228141,18,242.0,264.45153138041496,33746.24552819453,0.9146781866814827
global,1036,2,5581,228793,19,242.0,346.9155682037235,33746.24552819453,0.9146781866814827
global,1036,2,5582,229460,20,242.0,332.2406507038395,33696.30607554968,0.919930822408908
global,1036,2,5583,230215,21,242.0,244.46833437672467,33710.533947094664,0.9184281983848243
global,1036,2,5584,230791,22,242.0,423.62777469388675,33710.533947094664,0.9184281983848243
